code|name|class_div|active
3270|FILTROS DE MEMBRANAS NITROCELULOSICAS, con un máximo de 12.6% de nitrógeno, por masa seca|4.1|true
3271|ETERES, N.E.P.|3|true
3273|NITRILOS INFLAMABLES, TOXICOS, N.E.P.|3|true
3274|ALCOHOLATOS EN SOLUCION, N.E.P. en alcohol|3|true
3275|NITRILOS TOXICOS, INFLAMABLES, N.E.P.|6.1|true
3276|NITRILOS TOXICOS, N.E.P.|6.1|true
3277|CLOROFORMIATOS TOXICOS, CORROSIVOS, N.E.P.|6.1|true
3278|COMPUESTO ORGANOFOSFORADO TÓXICO, LÍQUIDO N.E.P.|6.1|true
3279|COMPUESTOS ORGANOFOSFORADOS TOXICOS, INFLAMABLES, N.E.P.|6.1|true
3280|COMPUESTO ORGANOARSENICAL LIQUIDO N.E.P.,|6.1|true
3281|CARBONILOS METALICOS, LIQUIDO N.E.P.|6.1|true
3282|COMPUESTOS ORGANOMETALICOS TOXICOS,  LIQUIDO N.E.P.|6.1|true
3283|COMPUESTO DE SELENIO, SOLIDO N.E.P.|6.1|true
3284|COMPUESTO DE TELURIO, N.E.P.|6.1|true
3285|COMPUESTO DE VANADIO N.E.P.|6.1|true
3286|LIQUIDO INFLAMABLE, TOXICO, CORROSIVO, N.E.P.|3|true
3287|LIQUIDO TOXICO, INORGANICO, N.E.P.|6.1|true
3288|SOLIDO TOXICO, INORGANICO, N.E.P.|6.1|true
3289|LIQUIDO TOXICO, CORROSIVO, INORGANICO, N.E.P.|6.1|true
3290|SOLIDO TOXICO, CORROSIVO, INORGANICO, N.E.P.|6.1|true
3291|DESECHOS CLIINICOS, N.E.P., o DESECHOS (BIO)MEDICOS, N.E.P., o DESECHOS MEDICOS REGULADOS, N.E.P.|6.2|true
3292|BATERIAS QUE CONTIENEN SODIO o ELEMENTOS DE BATERIA QUE CONTIENEN SODIO|4.3|true
3293|HIDRAZINA EN SOLUCION ACUOSA con un máximo de 37%, en masa, de hidracina|6.1|true
3294|CIANURO DE HIDROGENO EN SOLUCION ALCOHOLICA, con no más de 45% de cianuro de hidrógeno|6.1|true
3295|HIDROCARBUROS LIQUIDOS, N.E.P.|3|true
3296|HEPTAFLUOROPROPANO (GAS REFRIGERANTE R 227)|2.2|true
3297|MEZCLAS DE OXIDO DE ETILENO Y CLOROTETRAFLUOROETANO con no más de 8,8% de óxido de etileno|2.2|true
3298|MEZCLAS DE OXIDO DE ETILENO Y PENTAFLUOROETANO con no más de 7,9% de óxido de etileno|2.2|true
3299|MEZCLAS DE OXIDO DE ETILENO Y TETRAFLUOROETANO con no más de 5,6% de óxido de etileno|2.2|true
3300|MEZCLAS DE OXIDO DE ETILENO Y DIOXIDO DE CARBONO, con no más de 87% de óxido de etileno|2.3|true
3301|LIQUIDO CORROSIVO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, N.E.P.|8|true
3302|ACRILATO 2-DIMETILAMINOETILICO|6.1|true
3303|GAS COMPRIMIDO, TOXICO, OXIDANTE, N.E.P.|2.3|true
3304|GAS COMPRIMIDO, TOXICO, CORROSIVO, N.E.P.|2.3|true
3305|GAS COMPRIMIDO, TOXICO, INFLAMABLE, CORROSIVO, N.E.P.|2.3|true
3306|GAS COMPRIMIDO, TOXICO, OXIDANTE, CORROSIVO, N.E.P.|2.3|true
3307|GAS LICUADO, TOXICO, OXIDANTE, N.E.P.|2.3|true
3308|GAS LICUADO, TOXICO, CORROSIVO, N.E.P.|2.3|true
3309|GAS LICUADO, TOXICO, INFLAMABLE, CORROSIVO, N.E.P.|2.3|true
3310|GAS LICUADO, TOXICO, OXIDANTE, CORROSIVO, N.E.P.|2.3|true
3311|GAS, LIQUIDO REFRIGERADO, OXIDANTE, N.E.P.|2.2|true
3312|GAS, LIQUIDO REFRIGERADO, INFLAMABLE, N.E.P.|2.1|true
3313|PIGMENTOS ORGANICOS QUE EXPERIMENTAN UN CALENTAMIENTO ESPONTANEO|4.2|true
3314|COMPUESTO PARA EL MOLDEADO DE PLASTICOS en forma de pasta, hoja o cuerda estirada que desprende vapores inflamables|9|true
3315|MUESTRA QUIMICA TOXICA, líquida o sólida|6.1|true
3316|EQUIPO QUÍMICO o BOTIQUÍN DE URGENCIA|9|true
3317|2-AMINO-4,6-DINITROFENOL, HUMIDIFICADO con una proporción de agua, en masa, no inferior al 20%|4.1|true
3318|SOLUCION ACUOSA DE AMONIACO, con una densidad relativa menor de 0,880 a 15°C, con más de 50% de amoniaco|2.3|true
3319|MEZCLA DE NITROGLICERINA, DESENSIBILIZADA, SOLIDA, N.E.P. con más de 2% pero no más de 10%, en masa, de nitroglicerina|4.1|true
3320|BOROHIDRURO SODIO Y SOLUCION DE HIDROXIDO SODIO con no más de 12% de borohidruro SODIO y no más de 40%, en masa, de hidróxido SODIO|8|true
3321|MATERIALES RADIACTIVOS, BAJA ACTIVIDAD ESPECIFICA (BAE-II), no fisionables o fisionables exceptuados|7|true
 3322| MATERIALES RADIACTIVOS, BAJA ACTIVIDAD ESPECIFICA (BAE-III), no fisionables o fisionables exceptuados| 7|true
 3323| MATERIALES RADIACTIVOS, BULTOS DE TIPO C, no fisionables o fisionables exceptuados| 7|true
 3324| MATERIALES RADIACTIVOS, BAJA ACTIVIDAD ESPECIFICA (BAE-II), FISIONABLES| 7|true
3325|MATERIALES RADIACTIVOS, BAJA ACTIVIDAD ESPECIFICA (BAE-III), FISIONABLES|7|true
3326|MATERIALES RADIACTIVOS, OBJETOS CONTAMINADOS EN LA SUPERFICIE (OCS-I u OCS-II), FISIONABLES|7|true
3327|MATERIALES RADIACTIVOS, BULTOS DE TIPO A, FISIONABLES, no en forma especial|7|true
3328|MATERIALES RADIACTIVOS, BULTOS DE TIPO B(U), FISIONABLES|7|true
3329|MATERIALES RADIACTIVOS, BULTOS DE TIPO B(M), FISIONABLES|7|true
3330|MATERIALES RADIACTIVOS, BULTOS DE TIPO C, FISIONABLES|7|true
3331|MATERIALES RADIACTIVOS TRANSPORTADOS EN VIRTUD DE ARREGLOS ESPECIALES, FISIONABLES|7|true
3332|MATERIALES RADIACTIVOS, BULTO DE TIPO A, FORMA ESPECIAL, no fisionables o fisionables exceptuados|7|true
3333|MATERIALES RADIACTIVOS, BULTO DE TIPO A, FORMA ESPECIAL, FISIONABLES|7|true
3334|LIQUIDO REGULADO PARA AVIACIÓN, N.E.P.|9|true
3335|SOLIDO REGULADO PARA AVIACIÓN, N.E.P.|9|true
3336|MERCAPTANOS, LIQUIDOS, INFLAMABLES, N.E.P., o MEZCLA DE MERCAPTANOS, LIQUIDOS, INFLAMABLES, N.E.P.|3|true
3337|GAS REFRIGERANTE R 404ª|2.2|true
3338|GAS REFRIGERANTE R 407ª MEZCLA AZEOTROPICA|2.2|true
3339|GAS REFRIGERANTE R 407B MEZCLA AZEOTROPICA|2.2|true
3340|GAS REFRIGERANTE R 407C|2.2|true
3341|DIOXIDO DE TIOUREA|4.2|true
3342|XANTATOS|4.2|true
3343|MEZCLA DE NITROGLICERINA, DESENSIBILIZADA, LIQUIDA, INFLAMABLE, N.E.P., con no más de 30% de nitroglicerina, en masa|3|true
3344|TETRANITRATO DE PENTAERITRITA, (TETRANITRATO DE PENTAERITRITROL; TNPE) EN MEZCLA DE DESENSIBILIZADO, SOLIDO, N.E.P., con más de 10% pero no más de 20% en masa, de TNPE|4.1|true
3345|PLAGUICIDA DERIVADO DEL ACIDO FENOXIACETICO, SOLIDO, TOXICO|6.1|true
3346|PLAGUICIDA DERIVADO DEL ACIDO FENOXIACETICO, LIQUIDO, INFLAMABLE, TOXICO de punto de inflamación inferior a 23°C|3|true
3347|PLAGUICIDA DERIVADO DEL ACIDO FENOXIACETICO, LIQUIDO, TOXICO, INFLAMABLE, de punto de inflamación igual o superior a 23°C|6.1|true
3348|PLAGUICIDA DERIVADO DEL ACIDO FENOXIACETICO, LIQUIDO, TOXICO|6.1|true
3349|PLAGUICIDA PIRETROIDEO, SOLIDO, TOXICO|6.1|true
3350|PLAGUICIDA PIRETROIDEO, LIQUIDO, INFLAMABLE, TOXICO, de punto de inflamación inferior a 23°C|3|true
3351|PLAGUICIDA PIRETROIDEO, LIQUIDO, TOXICO, INFLAMABLE, de punto de inflamación no inferior a 23°C|6.1|true
3352|PLAGUICIDA PIRETROIDEO, LIQUIDO, TOXICO|6.1|true
3354|GAS INSECTICIDA, INFLAMABLE, N.E.P.|2.1|true
3355|GAS INSECTICIDA, TOXICO, INFLAMABLE, N.E.P.|2.3|true
3356|GENERADOR QUIMICO DE OXIGENO|5.1|true
3357|MEZCLA DE NITROGLICERINA, DESENSIBILIZADA, LIQUIDA, N.E.P. con un máximo de 30% de nitroglicerina, por masa|3|true
3358|MAQUINAS REFRIGERADORAS que contengan gas líquido inflamable, no tóxico|2.1|true
3359|UNIDAD DE TRANSPORTE DE MATERIALES SOMETIDA A FUMIGACION|9|true
3360|FIBRAS DE ORIGEN VEGETAL, SECAS|4.1|true
3361|CLOROSILANOS TOXICOS CORROSIVOS, N.E.P.|6.1|true
3362|CLOROSILANOS TOXICOS CORROSIVOS INFLAMABLES, N.E.P.|6.1|true
3363|MERCANCIAS PELIGROSAS EN MAQUINARIA o MERCANCIAS PELIGROSAS EN APARATOS|9|true
3364|TRINITROFENOL (ACIDO PICRICO) HUMIDIFICADO con un mínimo de 10%, en masa, de agua|4.1|true
3365|TRINITROCLOROBENCENO (CLORURO DE PICRILO) HUMIDIFICADO con un mínimo de 10%, en masa, de agua|4.1|true
3366|TRINITROTOLUENO (TNT) HUMIDIFICADO con un mínimo de 10%, en masa, de agua|4.1|true
3367|TRINITROBENCENO HUMIDIFICADO con un mínimo de 10%, en masa, de agua|4.1|true
3368|ACIDO TRINITROBENZOICO HUIMIDIFICADO con un mínimo de 10%, en masa, de agua|4.1|true
3369|DINITRO-o-CRESOLATO SODIO HUMIDIFICADO con un mínimo de 10%, en masa, de agua|4.1|true
3370|NITRATO DE UREA HUMIDIFICADO con un mínimo de 10%, en masa, del agua|4.1|true
3371|2-METILBUTANAL|3|true
3373|SUBSTANCIA BIOLOGICA CATEGORIA B|6.2|true
3374|ACETILENO EXENTO DE SOLVENTE|2.1|true
3375|EMULSIÓN DE NITRATO DE AMONIO o SUSPENSIÓN o GEL, explosivos intermediarios para voladuras|5.1|true
3376|4-NITROFENILHIDRAZINA con un máximo de 30%, en masa, de agua|4.1|true
3377|PERBORATO DE SODIO MONOHIDRATADO|5.1|true
3378|CARBONATO DE SODIO PEROXIHIDRATADO|5.1|true
3379|EXPLOSIVO DESENSIBILIZADO, LIQUIDO, N.E.P.|3|true
3380|EXPLOSIVO DESENSIBILIZADO, SOLIDO, N.E.P|4.1|true
3381|LÍQUIDO TÓXICO POR INHALACIÓN,N.E.P.,con toxicidad por  inhalación inferior o igual a 200 ml/m3 y con concentración saturada de vapor superior o igual a 500 CL50 |6.1|true
3382|LÍQUIDO  TÓXICO POR INHALACIÓN, N.E.P., con toxicidad por inhalación inferior o igual a 1000 ml/m3 y con concentración saturada de vapor superior o igual a 10 CL50|6.1|true
3383|LÍQUIDO TÓXICO POR INHALACION, INFLAMABLE,      N.E.P.,    CON TOXICIDAD POR INHALACION INFERIOR O IGUAL A 200 ml/m3 y con concentración     saturada     de     vapor superior o igual a 500 CL50|6.1|true
3384|LÍQUIDO TÓXICO POR INHALACIÓN, INFLAMABLE, N.E.P., con toxicidad por inhalación Inferior o igual a 1000 ml/m3 y concentración saturada de vapor Superior o igual a 10 CL50|6.1|true
3385|LÍQUIDO TÓXICO POR INHALACIÓN, HIDRORREACTIVO, N.E.P., con toxicidad por inhalación Inferior o igual a 200 ml/m3 y con Concentración saturada de vapor superior o igual a 500 CL50|6.1|true
3386|LÍQUIDO TÓXICO POR INHALACIÓN, HIDRORREACTIVO, N.E.P., con toxicidad por inhalación Inferior o igual a 1000 ml/m3 y con concentración saturada de vapor Superior o igual a 10 CL50|6.1|true
3387|LÍQUIDO TÓXICO POR INHALACIÓN, COMBURENTE, N.E.P., con toxicidad por inhalación inferior o igual a 200 ml/m3 y con Concentración saturada de vapor superior o igual a 500 CL50|6.1|true
3388|LÍQUIDO TÓXICO POR INHALACIÓN, COMBURENTE, N.E.P., con toxicidad por inhalación Inferior o igual a 1000 ml/m3 y con concentración saturada de vapor superior o igual a 10 CL50|6.1|true
3389|LÍQUIDO TÓXICO POR INHALACIÓN, CORROSIVO,N.E.P., Con toxicidad por inhalación inferior o igual a 200 ml/m3 y con concentración Saturada de vapor superior o igual a 500 CL50|6.1|true
3390|LÍQUIDO  TÓXICO  POR INHALACIÓN, CORROSIVO, N.E.P., Con toxicidad por inhalación inferior o igual a 1000 ml/m3 y con concentración saturada de vapor superior o igual a  10 CL50|6.1|true
3391|SUBSTANCIA  ORGANOMETALICA, SOLIDA, PIROFORICA|4.2|true
3392|SUBSTANCIA ORGANOMETALICA, LIQUIDA,PIROFORICA|4.2|true
3393|SUBSTANCIA ORGANOMETÁLICA, SÓLIDA, PIROFÓRICA HIDRORREACTIVA|4.2|true
3394|SUBSTANCIA ORGANOMETALICA, LIQUIDA, PIROFORICA, HIDRORREACTIVA|4.2|true
3395|SUBSTANCIA ORGANOMETALICA, SOLIDA, HIDRORREACTIVA|4.3|true
3396|SUBSTANCIA ORGANOMETALICA, SOLIDA, HIDRORREACTIVA, INFLAMABLE|4.3|true
3397|SUBSTANCIA ORGANOMETALICA SOLIDA, HIDRORREACTIVA, QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO|4.3|true
3398|SUBSTANCIA ORGANOMETALICA, LIQUIDA, HIDRORREACTIVA|4.3|true
3399|SUBSTANCIA ORGANOMETALICA, LIQUIDA, HIDRORREACTIVA, INFLAMABLE|4.3|true
3400|SUBSTANCIA ORGANOMETALICA, SOLIDA, QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO|4.2|true
3401|METALES ALCALINOS, AMALGAMA SOLIDA DE|4.3|true
3402|METALES ALCALINOTERREOS AMALGAMA SOLIDA DE|4.3|true
3403|POTASIO METALICO, ALEACIONES SOLIDAS DE|4.3|true
3404|POTASIO Y SODIO, ALEACIONES SOLIDAS DE|4.3|true
3405|CLORATO DE BARIO EN SOLUCION|5.1|true
3406|PERCLORATO DE BARIO EN SOLUCION|5.1|true
3407|CLORATO Y CLORURO DE MAGNESIO EN SOLUCION, MEZCLA DE|5.1|true
3408|PERCLORATO DE PLOMO EN SOLUCION|5.1|true
3409|CLORONITROBENCENOS LIQUIDOS|6.1|true
3410|CLORHIDRATO DE 4-CLORO-0-TOLUIDINA EN SOLUCION|6.1|true
3411|beta-NAFTILAMINA EN SOLUCION|6.1|true
3412|ACIDO FORMICO con un mínimo de 5% y un máximo de 10%, en masa de  ácido|8|true
3413|CIANURO POTASICO EN SOLUCION|6.1|true
3414|CIANURO DE SODIO EN SOLUCION|6.1|true
3415|FLORURO DE SODIO EN SOLUCION|6.1|true
3416|CLOROACETOFENONA LIQUIDA|6.1|true
3417|BROMURO DE XILILO, SOLIDO|6.1|true
3418|TOLUILEN-2,4-DIAMINA EN SOLUCION|6.1|true
3419|TRIFLUORURO DE BORO Y ACIDO ACETICO, COMPLEJO SOLIDO DE|8|true
3420|TRIFLUORURO DE BORO Y ÁCIDO PROPIÓNICO, COMPLEJO SÓLIDO DE|8|true
3421|HIDROGENODIFLURURO DE POTASIO EN SOLUCION|8|true
3422|FLUORURO POTASICO EN SOLUCION|6.1|true
3423|HIDROXIDO DE TETRAMETILAMONIO SOLIDO|8|true
3424|DINITRO-0-CRESOLATO AMONICO EN SOLUCION|6.1|true
3425|ACIDO BROMOACETICO SOLIDO|8|true
3426|ACRILAMIDA EN SOLUCION|6.1|true
3427|CLORUROS DE CLOROBENCILO, SOLIDOS|6.1|true
3428|ISOCIANATO DE 3-CLORO-4- METILFENILO, SOLIDO|6.1|true
3429|CLOROTOLUIDINAS LIQUIDAS|6.1|true
3430|XILENOLES LIQUIDOS|6.1|true
3431|NITROBENZOTRIFLUORUROS SOLIDOS|6.1|true
3432|DIFELINOS POLICLORADOS SOLIDOS|9|true
3434|NITROCRESOLES LIQUIDOS|6.1|true
3436|HIDRATO DE HEXAFLUORACETONA, SOLIDO|6.1|true
3437|CLOROCRESOLES SOLIDOS|6.1|true
3438|ALCOHOL alfa-METILBENCILICO SOLIDO|6.1|true
3439|NITRILOS TOXICOS SOLIDOS, N.E.P.|6.1|true
3440|COMPUESTO DE SELENIO LIQUIDO, N,E.P.|6.1|true
3441|CLORODINITROBECENOS SOLIDOS|6.1|true
3442|DICLOROANILINAS SOLIDAS|6.1|true
3443|DINITROBECENOS SOLIDOS|6.1|true
3444|CLORHIDRATO DE NICOTINA SOLIDO|6.1|true
3445|SULFATO DE NICOTINA SOLIDO|6.1|true
3446|NITROTOLUENOS SOLIDOS|6.1|true
3447|NITROXILEENOS SOLIDOS|6.1|true
3448|GASES LACRIMÓGENOS, SUBSTANCIA SÓLIDA PARA LA FABRICACIÓN, N.E.P.|6.1|true
3449|CIANUROS DE BROMOBENCILO SOLIDOS|61|true
3450|DIFENICLOROARSINA SOLIDA|6.1|true
3451|TOLUIDINAS SOLIDAS|6.1|true
3452|XILIDINAS SOLIDAS|6.1|true
3453|ÁCIDO FOSFÓRICO SÓLIDO|8|true
3454|DINITROTOLUENOS SOLIDOS|6.1|true
3455|CRESOLES SOLIDOS|6.1|true
3456|ACIDO NITROSILSULFURICO SOLIDO|8|true
3457|CLORONITROTOLUENOS SOLIDOS|6.1|true
3458|NITROANISOL SOLIDO|6.1|true
3459|NITROBROMOBENCENOS SOLIDOS|6.1|true
3460|N-ETILBENCILTOLUIDINAS SOLIDAS|6.1|true
3462|TOXINAS EXTRAIDAS DE UN MEDIO VIVO, SOLIDAS,N.E.P.|6.1|true
3463|ACIDO PEOPIONICO con mínimo de 90%, en masa, de ácido|8|true
3464|COMPUESTO ORGANOFOSFORADO TOXICO, SOLIDO, N.E.P.|6.1|true
3465|COMPUESTO ORGANOARSENICAL, SOLIDO, N.E.P.|6.1|true
3466|CARBONILOS METALICOS, SOLIDOS, N.E.P.|6.1|true
3467|COMPUESTO ORGANOMETALICO TOXICO, SOLIDO, N.E.P.|6.1|true
3468|HIDROGENO EN DISPOSITIVO DE ALMACENAMIENTO CON HIDRURO METALICO O HIDROGENO CON UN DISPOSITIVO DE ALMACENAMIENTO CON HIDRURO METALICO INSTALADO EN UN EQUIPO o HIGROGENO EN UN DISPOSITIVO DE ALMACENAMIENTO CON HIDRURO METALICO EMBALADO CON EQUIPO|2.1|true
3469|PINTURAS INFLAMABLES, CORROSIVAS (incluidos pinturas, lacas, esmaltes, colores, goma laca, barnices, bruñidores, encáusticos, bases líquidas para lacas) o MATERIAL INFLAMABLE, CORROSIVO RELACIONADO CON PINTURAS (incluidos disolventes y diluyentes para pinturas)|3|true
3470|PINTURAS CORROSIVAS INFLAMABLES (incluidos pinturas, lacas, esmaltes, colores, goma laca barnices, bruñidores, encáusticos, bases liquidas para lacas) o MATERIAL CORROSIVO, INFLAMABLE RELACIONADO CON PINTURAS (incluidos disolventes y diluyentes para pinturas)|8|true
3471|HIDROGENODIFLUORUROS EN SOLUCION, N.E.P.|8|true
3472|ACIDO CROTONICO LIQUIDO|8|true
3473|CARTUCHOS PARA PILAS DE COMBUSTIBLE  o CARTUCHOS PARA PILAS DE COMBUSTIBLE INSTALADOS EN UN EQUIPO o CARTUCHOS PARA PILAS DE COMBUSTIBLE EMBALADOS CON UN EQUIPO,  que contienen líquidos inflamables)|3|true
3474|1HIDROXIBENZOTRIAZOL, MONOHIDRATADO|4.1|true
3475|MEZCLA DE ETANOL Y GASOLINA 0 MEZLA DE ETANOL Y COMBUSTIBLE PARA MOTORES Con más del 10% de etanol|3|true
3476|CARTUCHOS PARA PILAS DE COMBUSTIBLE 0 CARTUCHOS PARA PILAS DE COMBUSTIBLE INSTALADOS EN UN EQUIPO o CARTUCHOS PARA PILAS DE COMBUSTIBLE CONTENIDOS EN UN EQUIPO, que contienen substancias que reaccionan con el agua|4.3|true
3477|CARTUCHOS PARA PILAS DE  COMBUSTIBLE o CARTUCHOS PARA PILAS DE COMBUSTIBLE INSTALADOS EN UN EQUIPO o CARTUCHOS PARA PILAS DE COMBUSTIBLE EMBALADOS CON UN EQUIPO, que contienen SUBSTANCIAS corrosivas|8|true
3478|CARTUCHOS PARA PILAS DE COMBUSTIBLE o CARTUCHOS PARA PILAS DE COMBUSTIBLE INSTALADOS EN UN EQUIPO o CARTUCHOS PARA PILAS D COMBUSTIBLES EMBALADOS CON UN EQUIPO, que contienen gas licuado inflamable|2.1|true
3479|CARTUCHOS PARA PILAS DE COMBUSTIBLE o CARTUCHOS PARA PILAS DE COMBUSTIBLE INSTALADOS EN UN EQUIPO o CARTUCHOS PARA PILAS DE COMBUSTIBLE CONTENIDOS EN UN EQUIPO, que contienen hidrógeno en un hidruro metálico|2.1|true
3480|BATERIAS DE ION LITIO (incluidas Las baterías polimétricas de ión litio)|9|true
3481|BATERIAS DE ION LITIO INSTALADAS EN UN EQUIPO o BATERIAS DE ION LITIO EMBALADAS CON EQUIPO (incluidas las baterías poliméricas de ión litio)|9|true
3482|DISPERSION DE METALES ALCALINOS, INFLAMABLE o DISPERSION DE METALES ALCALINOTERREOS, INFLAMABLE|4.3|true
3483|MEZCLA ANTIDETONANTE PARA COMBUSTIBLES DE MOTORES, INFLAMABLE|6.1|true
3484|HIDRAZINA EN SOLUCION ACUOSA, INFLAMABLE, con más del 37%, en masa, de hidrazina|8|true
3485|HIPOCLORITO DE CALCIO SECO, CORROSIVO o HIPOCLORITO DE CALCICO EN MEZCLA SECA, CORROSIVO con más del 39% de cloro activo (8,8% de oxígeno activo)|5.1|true
3486|HIPOCLORITO DE CALCICO EN MEZCLA SECA, CORROSIVO con más del 10% pero no más del 39% de cloro activo|5.1|true
3487|HIPOCLORITO DE CALCICO HIDRATADO, CORROSIVO o HIPOCLORITO DE CALCIO HIDRATADO EN MEZCLA, CORROSIVO, con no menos del 5,5% pero no más del 16% de agua|5.1|true
3488|LIQUIDO TOXICO POR INHALACION, INFLAMABLE, CORROSIVO, N.E.P., con toxicidad por inhalación inferior o igual a 200 ml/m3 y con concentración saturada de vapor superior o igual a 500 CL50|6.1|true
3489|LIQUIDO TOXICO POR INHALACION, INFLAMABLE, CORROSIVO, N.E.P., con toxicidad por inhalación inferior o igual a 1.000 ml/m3 y con concentración saturada de vapor superior o igual a 10 CL50|6.1|true
3490|LIQUIDO TOXICO POR INHALACION, HIDRORREACTIVO, INFLAMABLE, N.E.P., con toxicidad por inhalación inferior o igual a 200 ml/m3 y con concentración saturada de vapor superior o igual a 500 CL50|6.1|true
3491|LIQUIDO TOXICO POR INHALACION, HIDRORREACTIVO, INFLAMABLE, N.E.P., con toxicidad por inhalación inferior o igual a 1.000 ml/m3 y con concentración saturada de vapor superior o igual a 10 CL50|6.1|true
3492|LIQUIDO TOXICO POR INHALACION, CORROSIVO, N.E.P., con toxicidad por inhalación inferior o igual a 200 ml/m3 y con concentración saturada de vapor superior o igual a 500 CL50|6.1|true
3493|LIQUIDO TOXICO POR INHALACION, CORROSIVO, INFLAMABLE, N.E.P., con toxicidad por inhalación inferior o igual a 1.000 ml/m3 y con concentración saturada de vapor superior o igual a 10 CL50|6.1|true
3494|PETROLEO CRUDO ACIDO, INFLAMABLE, TOXICO|3|true
3495|YODO|8|true
